OrderID,CustomerID,ProductID,OrderDate,Quantity,TotalAmount
ORD01514,CUST01143,PROD00804,2024-06-01,10,772.89
ORD02567,CUST02177,PROD01748,28/09/2021,3,52.82
ORD01762,CUST01195,PROD00316,2020-07-30,8,571.36
ORD01490,CUST00916,PROD00980,02-11-2022,6,552.45
ORD01171,CUST00160,PROD01085,10-20-2022,10,400.89
ORD02526,CUST01500,PROD01415,2019-12-13,10,332.42
ORD02438,CUST00663,PROD00245,02/03/2024,9,796.58
ORD02619,CUST01914,PROD00297,12-18-2024,8,644.22
ORD01005,CUST02095,PROD01581,2020-01-07,7,196.09
ORD02284,CUST00335,PROD00437,03-27-2023,7,349.53
ORD00296,CUST00209,PROD01934,03-10-2020,9,103.79
ORD00405,CUST01525,PROD00625,2019-10-31,5,89.6
ORD00757,CUST00382,PROD01094,,7,236.99
ORD02071,CUST00909,PROD01009,2020-12-25,4,284.94
ORD02252,CUST02244,PROD01591,2022-10-28,1,67.89
ORD01999,CUST01328,PROD01594,06-17-2019,7,295.62
ORD00097,CUST00546,PROD00631,26/06/2020,2,54.05
ORD01333,CUST01953,PROD00161,,10,790.75
ORD02461,CUST01402,PROD01860,,4,349.28
ORD00743,CUST00878,PROD00030,2019-11-12,4,292.31
ORD00806,CUST01887,PROD01217,08/02/2020,10,155.34
ORD02748,CUST02137,PROD01636,2021-10-21,-1,inconsistent
ORD02020,CUST01299,PROD00704,09-08-2021,3,177.51
ORD02576,CUST00121,PROD00811,12-19-2019,3,151.53
ORD01535,CUST00068,PROD00641,06/12/2020,-1,inconsistent
ORD02114,CUST01897,PROD01820,05-13-2024,4,116.78
ORD02172,CUST02321,PROD01876,14/07/2020,6,388.27
ORD02415,CUST01128,PROD01329,2022-03-26,2,198.24
ORD00148,CUST00963,PROD00242,10/01/2024,4,345.89
ORD02154,CUST00495,PROD01154,19/07/2020,6,571.58
ORD02117,CUST02181,PROD00117,2022-10-05,5,349.55
ORD02831,CUST02497,PROD00074,07-09-2023,3,149.83
ORD01315,CUST02299,PROD00642,10-06-2020,9,427.24
ORD00692,CUST00005,PROD00678,09-04-2019,6,106.68
ORD00818,CUST00259,PROD00930,05-22-2024,10,523.63
ORD01728,CUST02141,PROD01165,05-19-2020,3,116.13
ORD01386,CUST01353,PROD01364,14/05/2023,6,132.41
ORD02353,CUST02167,PROD00099,05-18-2021,9,865.77
ORD02120,CUST01654,PROD00483,19/07/2020,6,309.3
ORD01599,CUST01728,PROD00909,2022-02-20,6,499.58
ORD02663,CUST02279,PROD01819,05-15-2021,2,101.87
ORD02531,CUST00124,PROD01703,04-14-2020,1,29.69
ORD00701,CUST02401,PROD01368,08/11/2023,4,204.49
ORD02894,CUST01465,PROD00063,26/07/2024,3,78.81
ORD02738,CUST02238,PROD01496,03/01/2021,7,536.96
ORD00921,CUST00328,PROD00092,18/02/2022,9,773.65
ORD01424,CUST02485,PROD00131,29/01/2019,6,445.19
ORD01708,CUST00345,PROD00749,15/04/2020,3,167.65
ORD00905,CUST02248,PROD01476,04/12/2020,9,565.98
ORD00454,CUST01167,PROD01268,06-24-2019,4,307.43
ORD02147,CUST00987,PROD01768,02-05-2023,1,71.13
ORD02883,CUST00279,PROD00632,01-16-2020,7,448.32
ORD02376,CUST00411,PROD01853,03/01/2019,8,613.19
ORD01886,CUST00907,PROD00705,11-24-2019,3,45.35
ORD00167,CUST01157,PROD01564,04-30-2022,5,210.78
ORD00730,CUST00947,PROD00816,2019-07-22,4,255.58
ORD02226,CUST00286,PROD01557,,9,882.75
ORD01310,CUST02343,PROD01365,17/04/2023,6,268.22
ORD02370,CUST01234,PROD00699,23/01/2021,1,52.54
ORD00026,CUST00436,PROD00257,2022-01-09,5,231.57
ORD02054,CUST02137,PROD01136,02-28-2022,5,334.5
ORD01652,CUST00661,PROD00289,2022-07-19,2,41.95
ORD01622,CUST02370,PROD00923,2022-07-09,2,100.21
ORD00587,CUST00438,PROD01820,2019-06-28,9,448.89
ORD01401,CUST00578,PROD01477,2023-02-04,10,832.94
ORD00997,CUST01659,PROD00148,2023-05-24,10,435.56
ORD01176,CUST02068,PROD01117,18/04/2024,10,965.36
ORD01700,CUST02122,PROD00254,08/11/2023,-1,inconsistent
ORD01040,CUST00508,PROD01530,30/11/2022,2,159.6
ORD00033,CUST00627,PROD01227,2020-06-24,9,775.37
ORD01927,CUST00815,PROD01935,27/05/2022,1,68.21
ORD02440,CUST00945,PROD00054,2022-04-05,8,664.06
ORD01379,CUST02192,PROD01208,12/07/2024,8,364.5
ORD00041,CUST02320,PROD01343,2020-04-15,8,148.29
ORD01876,CUST01383,PROD01815,16/05/2020,-1,inconsistent
ORD02176,CUST00412,PROD00408,2024-12-09,3,288.8
ORD02257,CUST01086,PROD00371,05/11/2020,7,117.49
ORD02686,CUST02420,PROD01088,06/11/2021,5,308.83
ORD02229,CUST01356,PROD00292,16/04/2021,9,632.57
ORD02099,CUST00029,PROD01146,2024-12-29,2,51.19
ORD01909,CUST01312,PROD01334,,7,232.44
ORD00609,CUST02002,PROD01642,,3,80.63
ORD01132,CUST01186,PROD01584,01-25-2019,5,428.67
ORD00028,CUST02273,PROD01054,2023-12-30,2,80.14
ORD00441,CUST01149,PROD00875,2023-07-05,4,310.97
ORD00665,CUST00404,PROD00200,2023-10-16,6,81.68
ORD02228,CUST00227,PROD01220,11-29-2024,1,72.13
ORD00493,CUST00380,PROD01080,2024-11-11,4,158.9
ORD01258,CUST01045,PROD01228,05-20-2019,2,50.63
ORD01301,CUST01040,PROD00548,24/04/2020,3,135.57
ORD02956,CUST01112,PROD00182,2022-05-28,1,96.16
ORD02437,CUST01482,PROD00399,,6,60.45
ORD01382,CUST01573,PROD01318,02-27-2022,10,585.17
ORD01304,CUST00213,PROD00170,02-16-2019,1,16.67
ORD00236,CUST02068,PROD00870,2020-10-04,8,693.72
ORD00551,CUST01103,PROD01998,03/04/2020,9,626.7
ORD00520,CUST00425,PROD00074,11-13-2021,1,68.49
ORD02285,CUST02345,PROD01471,08/03/2021,4,265.1
ORD01232,CUST00947,PROD01967,10-27-2021,4,137.13
ORD01138,CUST00855,PROD00314,2019-03-20,5,277.22
ORD01905,CUST02288,PROD01572,2021-06-05,8,547.57
ORD00720,CUST01365,PROD01826,2022-02-16,5,241.82
ORD00735,CUST01689,PROD01211,03-26-2024,4,246.77
ORD02779,CUST00646,PROD01210,30/01/2022,4,271.55
ORD01750,CUST00648,PROD01095,09/06/2020,2,181.35
ORD00058,CUST01367,PROD01397,2023-07-24,3,277.5
ORD00631,CUST01745,PROD01132,2023-08-11,5,84.84
ORD01181,CUST01891,PROD00917,18/12/2020,9,664.45
ORD02271,CUST01463,PROD00507,2019-09-09,7,401.24
ORD00592,CUST00602,PROD01069,06-10-2019,9,353.9
ORD01303,CUST01457,PROD01926,2024-04-20,2,73.51
ORD01387,CUST02315,PROD01538,2024-12-08,1,13.57
ORD02696,CUST01081,PROD00483,04-10-2024,10,448.37
ORD02712,CUST00648,PROD00027,08/01/2021,9,739.38
ORD01964,CUST00446,PROD00751,20/12/2019,1,65.08
ORD02297,CUST00611,PROD01968,2020-04-13,7,281.21
ORD00939,CUST00779,PROD01176,08/01/2022,5,380.86
ORD02873,CUST01785,PROD01916,2019-10-15,6,176.22
ORD01249,CUST00301,PROD00219,21/04/2023,3,195.41
ORD00904,CUST01360,PROD00541,06-07-2023,4,341.84
ORD02622,CUST00152,PROD01974,05-07-2023,9,725.95
ORD01279,CUST01747,PROD01442,2019-06-15,3,81.18
ORD02474,CUST01661,PROD00800,11-14-2023,2,63.13
ORD02965,CUST00756,PROD00069,11-26-2024,9,464.64
ORD02419,CUST02251,PROD00074,14/02/2023,-1,inconsistent
ORD02459,CUST02175,PROD01012,10-04-2022,10,901.02
ORD02539,CUST00173,PROD00874,05/10/2021,2,121.37
ORD01142,CUST01055,PROD01359,2023-12-04,7,660.98
ORD02453,CUST00091,PROD00815,,5,344.41
ORD00706,CUST02310,PROD00151,2024-07-12,-1,inconsistent
ORD02723,CUST02066,PROD01041,2019-05-07,6,364.88
ORD01022,CUST00984,PROD01176,29/06/2021,9,151.8
ORD00745,CUST01519,PROD01583,11-09-2020,2,176.76
ORD01546,CUST01651,PROD00376,,3,289.35
ORD02429,CUST00306,PROD00134,01-01-2022,9,279.64
ORD02110,CUST02005,PROD00943,08/08/2022,3,259.5
ORD02013,CUST01381,PROD01238,2021-07-03,5,71.96
ORD00513,CUST02298,PROD01719,15/10/2020,6,125.74
ORD00081,CUST00339,PROD00636,,3,82.99
ORD02743,CUST00566,PROD00740,2020-12-15,1,50.88
ORD01308,CUST00751,PROD01828,2020-09-04,4,255.95
ORD02571,CUST01744,PROD00202,2020-12-12,3,130.06
ORD00914,CUST00366,PROD00709,,8,115.27
ORD01404,CUST02309,PROD01413,05/01/2020,6,326.25
ORD01647,CUST02102,PROD00366,12/08/2020,3,109.44
ORD02843,CUST00621,PROD00473,06-18-2019,6,193.41
ORD01108,CUST01684,PROD01568,07/09/2024,2,180.18
ORD00150,CUST01337,PROD00311,2021-05-06,8,270.61
ORD02809,CUST02024,PROD01355,16/06/2020,9,93.17
ORD00774,CUST01686,PROD01137,2020-04-29,6,387.67
ORD00329,CUST01480,PROD01397,26/11/2023,5,493.58
ORD00006,CUST00637,PROD01398,14/10/2023,5,425.54
ORD00943,CUST02207,PROD00101,21/09/2021,4,216.71
ORD00822,CUST00031,PROD01069,2024-12-11,7,409.62
ORD00734,CUST01913,PROD01876,07-26-2024,6,489.7
ORD00909,CUST01751,PROD01876,01-03-2019,1,83.31
ORD00468,CUST01303,PROD01486,2019-06-03,6,294.41
ORD00181,CUST00138,PROD01865,07/08/2024,10,213.68
ORD00164,CUST00516,PROD00636,2023-07-06,2,41.15
ORD01523,CUST00725,PROD00671,2023-05-04,-1,inconsistent
ORD00451,CUST01666,PROD00135,06-19-2024,5,280.63
ORD02332,CUST01885,PROD01670,2021-04-02,5,456.91
ORD00490,CUST00166,PROD01186,01-14-2022,6,439.69
ORD00813,CUST00836,PROD00883,09/03/2024,9,742.04
ORD01143,CUST02404,PROD01250,,6,406.41
ORD01311,CUST00445,PROD00276,2019-06-13,4,359.29
ORD02313,CUST02361,PROD01883,2021-09-10,3,113.29
ORD01111,CUST02101,PROD01712,04-20-2021,6,495.56
ORD00746,CUST00396,PROD01150,2024-04-19,3,143.02
ORD01826,CUST00212,PROD00737,2019-01-21,8,91.28
ORD01441,CUST02498,PROD01965,2020-10-15,10,119.21
ORD02012,CUST02089,PROD00627,09-19-2024,4,330.42
ORD01006,CUST00933,PROD00764,03/10/2021,2,145.47
ORD01627,CUST01204,PROD00381,08-26-2019,6,387.55
ORD01632,CUST01128,PROD01215,2024-11-20,3,32.9
ORD01074,CUST01719,PROD00177,21/06/2021,9,774.48
ORD00578,CUST00893,PROD00298,10-19-2023,6,579.55
ORD02168,CUST00744,PROD01478,13/03/2021,2,151.65
ORD02417,CUST01736,PROD01348,01-12-2020,-1,inconsistent
ORD02335,CUST00571,PROD00572,2021-08-19,1,92.93
ORD02374,CUST01155,PROD00302,17/12/2019,8,712.75
ORD00327,CUST00835,PROD01497,12/05/2023,7,562.81
ORD01790,CUST02208,PROD01128,05/08/2019,5,112.93
ORD00442,CUST01392,PROD00109,2019-11-20,8,376.79
ORD01858,CUST00545,PROD01905,18/04/2019,9,689.96
ORD02238,CUST01338,PROD01729,29/04/2021,7,107.04
ORD00312,CUST01759,PROD00157,2020-05-18,5,303.64
ORD00832,CUST00867,PROD01133,2020-07-11,6,582.65
ORD02446,CUST02453,PROD01417,05/06/2022,9,820.52
ORD02170,CUST00635,PROD01930,26/01/2019,5,248.21
ORD01414,CUST01872,PROD01798,03-30-2024,10,829.74
ORD01201,CUST00053,PROD00783,06/12/2023,7,101.9
ORD02514,CUST01632,PROD01261,07-09-2019,5,80.18
ORD01499,CUST00225,PROD00446,19/11/2021,3,187.33
ORD02010,CUST02018,PROD00402,06-11-2020,4,52.21
ORD00086,CUST00614,PROD01003,04/08/2020,5,145.88
ORD01403,CUST01655,PROD00416,,5,371.61
ORD00644,CUST01953,PROD01610,14/10/2019,5,212.83
ORD02481,CUST00265,PROD00381,11-28-2019,5,378.31
ORD02002,CUST01701,PROD00521,2019-03-12,2,108.62
ORD01481,CUST00985,PROD01468,2019-02-26,-1,inconsistent
ORD00777,CUST00363,PROD01301,17/04/2020,4,171.41
ORD00799,CUST00185,PROD00158,28/09/2020,-1,inconsistent
ORD01666,CUST01393,PROD00258,21/02/2022,2,174.91
ORD01894,CUST02066,PROD00935,2019-04-23,7,577.82
ORD00054,CUST00630,PROD00600,2021-01-21,6,194.17
ORD02483,CUST01813,PROD01487,31/05/2022,1,99.26
ORD01287,CUST01599,PROD00362,01-22-2019,-1,inconsistent
ORD01920,CUST00305,PROD00961,29/01/2020,2,56.7
ORD01667,CUST02012,PROD00002,,8,578.56
ORD02665,CUST00418,PROD00691,11-13-2020,3,87.0
ORD02222,CUST00765,PROD00179,15/10/2024,9,852.49
ORD01701,CUST00600,PROD01069,,3,40.49
ORD01245,CUST02484,PROD00682,23/07/2024,3,218.09
ORD00113,CUST00787,PROD00756,09-08-2024,10,994.46
ORD02891,CUST00462,PROD00673,05/10/2019,10,701.16
ORD00987,CUST01006,PROD00374,29/10/2024,4,258.6
ORD00501,CUST00016,PROD01226,,1,81.45
ORD02469,CUST01022,PROD00718,2020-02-16,3,41.87
ORD01009,CUST00200,PROD00134,,8,386.57
ORD01198,CUST00523,PROD00651,12/12/2022,-1,inconsistent
ORD01394,CUST00796,PROD01960,2023-07-31,2,145.81
ORD00589,CUST00845,PROD00033,2020-06-07,10,189.78
ORD00768,CUST01134,PROD00031,04-24-2023,4,366.13
ORD00017,CUST01344,PROD00808,24/11/2021,7,84.44
ORD01042,CUST02167,PROD00089,16/03/2021,10,328.22
ORD01447,CUST01663,PROD00498,12-18-2020,3,125.12
ORD02724,CUST02394,PROD01606,29/09/2021,9,769.15
ORD00285,CUST01761,PROD00664,2019-05-09,8,346.35
ORD02720,CUST02341,PROD00821,02-14-2020,3,153.55
ORD00428,CUST01007,PROD01725,2020-05-12,7,491.54
ORD01328,CUST01832,PROD01555,2022-03-01,8,306.54
ORD02064,CUST02149,PROD01051,,9,253.05
ORD00669,CUST01653,PROD01501,18/11/2023,3,270.15
ORD00031,CUST01018,PROD00671,25/10/2024,4,61.77
ORD01341,CUST01533,PROD00374,,9,100.02
ORD00722,CUST00932,PROD00460,04-30-2020,5,258.06
ORD00951,CUST01552,PROD00700,2021-07-27,5,417.85
ORD01914,CUST00031,PROD01398,06/10/2021,6,405.64
ORD02365,CUST00853,PROD00051,06/06/2021,10,312.54
ORD00214,CUST00983,PROD01219,10-22-2020,3,67.28
ORD00989,CUST01414,PROD01410,02-25-2021,7,690.49
ORD01164,CUST00810,PROD01687,26/09/2019,10,979.91
ORD02877,CUST01964,PROD01402,23/06/2023,8,514.18
ORD02095,CUST00517,PROD00778,11-10-2022,2,132.17
ORD00326,CUST01746,PROD01508,25/11/2021,10,371.01
ORD01383,CUST02329,PROD00057,2022-09-11,8,711.09
ORD01724,CUST01658,PROD01495,,7,571.08
ORD01086,CUST01598,PROD01660,03/10/2019,1,39.74
ORD00341,CUST00270,PROD00422,10-06-2021,7,244.07
ORD00147,CUST01712,PROD00382,2022-07-06,6,192.78
ORD02411,CUST00937,PROD01899,2019-03-23,3,239.6
ORD01107,CUST01260,PROD00967,27/09/2024,3,174.68
ORD00848,CUST00644,PROD01045,09-09-2023,7,440.98
ORD00966,CUST02011,PROD01030,,4,259.53
ORD02538,CUST02082,PROD00866,2020-09-29,2,42.08
ORD00661,CUST01096,PROD00647,10/08/2020,7,371.85
ORD01002,CUST01691,PROD01892,13/05/2022,4,92.05
ORD02413,CUST00485,PROD00752,2023-10-01,9,385.01
ORD02594,CUST01446,PROD00183,08-03-2020,5,189.88
ORD02736,CUST00125,PROD00129,01-18-2020,2,131.63
ORD01879,CUST01406,PROD00519,2022-02-12,5,417.02
ORD02902,CUST01946,PROD00685,2024-01-22,10,735.58
ORD01203,CUST01545,PROD01633,,1,81.23
ORD01990,CUST01426,PROD01048,02/01/2022,2,143.5
ORD00024,CUST01230,PROD01452,12-23-2024,1,78.45
ORD02895,CUST02456,PROD01953,13/03/2019,10,810.79
ORD02092,CUST00547,PROD01230,2022-06-20,9,579.64
ORD02989,CUST00453,PROD01971,03/07/2019,10,780.67
ORD02371,CUST02133,PROD01792,12-24-2023,7,115.66
ORD00875,CUST02185,PROD01129,08-20-2023,5,53.02
ORD02871,CUST00933,PROD01721,2019-02-25,-1,inconsistent
ORD00938,CUST00338,PROD01454,2021-08-02,-1,inconsistent
ORD02584,CUST02486,PROD00455,26/07/2019,7,318.25
ORD00612,CUST00200,PROD01464,2024-07-18,6,160.33
ORD00385,CUST00778,PROD00398,28/10/2023,6,145.68
ORD02585,CUST01648,PROD01828,2024-02-14,1,60.59
ORD02563,CUST02314,PROD01035,2024-08-30,2,73.41
ORD02408,CUST02033,PROD01099,05-02-2020,3,72.94
ORD00936,CUST02399,PROD01700,2020-06-25,5,242.06
ORD02659,CUST00492,PROD00117,2023-08-25,1,34.88
ORD00052,CUST01662,PROD00366,07-01-2021,9,872.49
ORD01332,CUST00972,PROD00103,10-18-2022,8,712.03
ORD01934,CUST00352,PROD00244,22/05/2021,6,168.09
ORD00935,CUST00675,PROD01017,2023-06-03,9,546.17
ORD00566,CUST00755,PROD00353,09-20-2023,2,91.21
ORD01854,CUST01445,PROD00898,2023-09-10,8,787.48
ORD02500,CUST00180,PROD01398,2021-09-12,2,147.42
ORD01645,CUST01897,PROD01646,,8,706.97
ORD02185,CUST00589,PROD00554,2019-01-18,2,133.05
ORD01792,CUST00107,PROD01259,2021-03-21,9,839.71
ORD01430,CUST02130,PROD01863,,4,238.48
ORD02825,CUST00744,PROD00947,21/03/2023,6,407.26
ORD01013,CUST02362,PROD01931,2022-11-04,7,580.21
ORD01928,CUST02136,PROD00325,2019-01-18,9,433.3
ORD02319,CUST02047,PROD00754,11-12-2020,1,14.14
ORD00126,CUST01893,PROD00689,10-28-2021,6,260.74
ORD02157,CUST00259,PROD01022,04-19-2023,3,143.4
ORD01347,CUST00073,PROD01340,30/03/2022,6,569.04
ORD00355,CUST00341,PROD01705,12-06-2024,9,739.15
ORD00827,CUST00717,PROD00382,23/09/2022,3,150.0
ORD01639,CUST00416,PROD00472,2020-02-13,10,330.23
ORD00984,CUST00200,PROD01868,28/10/2023,5,252.17
ORD00362,CUST02233,PROD00149,2021-06-29,7,681.16
ORD00345,CUST01848,PROD01321,2022-11-19,8,120.24
ORD02124,CUST00724,PROD01944,09-15-2020,2,25.47
ORD02620,CUST00509,PROD00429,30/08/2023,3,92.68
ORD00711,CUST00803,PROD01876,03-23-2022,4,153.07
ORD02127,CUST01966,PROD01669,01/02/2024,3,105.1
ORD00010,CUST02432,PROD01705,27/02/2022,3,116.79
ORD02616,CUST01830,PROD01543,12-14-2020,3,193.98
ORD01834,CUST02331,PROD00259,13/01/2020,6,214.04
ORD00793,CUST00087,PROD01211,2021-09-30,6,476.38
ORD02848,CUST02297,PROD00379,07-20-2020,7,237.74
ORD00094,CUST01930,PROD00922,27/04/2022,6,318.77
ORD00129,CUST00644,PROD00110,2020-12-19,6,244.83
ORD02309,CUST00789,PROD01925,09/07/2023,8,468.93
ORD02991,CUST00552,PROD00903,,2,112.64
ORD01900,CUST00105,PROD00196,04-20-2021,4,287.98
ORD02467,CUST01169,PROD01274,2021-08-10,7,383.95
ORD01932,CUST01102,PROD01087,10/05/2022,2,154.69
ORD02499,CUST00452,PROD01350,12-10-2019,-1,inconsistent
ORD01865,CUST02237,PROD01470,10-11-2024,1,35.43
ORD01658,CUST00419,PROD00159,11-30-2020,10,748.68
ORD00516,CUST01368,PROD00281,2022-06-21,6,135.12
ORD01857,CUST01010,PROD01741,08-10-2024,7,444.72
ORD01277,CUST00477,PROD01649,10-18-2019,4,182.84
ORD00950,CUST01281,PROD01840,09/06/2023,10,991.44
ORD01120,CUST02277,PROD00289,09-27-2023,6,207.2
ORD00419,CUST00556,PROD01787,,8,568.06
ORD00922,CUST01318,PROD00653,05-22-2019,1,70.15
ORD02880,CUST01823,PROD01875,09/01/2024,2,100.99
ORD00477,CUST01132,PROD00934,03/07/2019,-1,inconsistent
ORD02035,CUST00638,PROD01806,12/08/2020,-1,inconsistent
ORD02245,CUST00611,PROD00027,22/01/2020,9,188.2
ORD01692,CUST00487,PROD01352,05-03-2021,6,105.37
ORD02316,CUST00338,PROD01908,28/07/2023,4,239.24
ORD01471,CUST01284,PROD00877,11-25-2020,5,52.76
ORD01202,CUST01001,PROD01886,02-14-2022,7,101.96
ORD01669,CUST01793,PROD00911,09/11/2019,9,158.92
ORD02859,CUST02222,PROD01424,2021-05-01,2,122.49
ORD01970,CUST01870,PROD01722,2022-01-29,8,220.29
ORD00820,CUST01940,PROD01973,2019-09-08,1,50.42
ORD01997,CUST01704,PROD01190,01/02/2019,3,252.06
ORD02954,CUST00595,PROD01812,2023-11-06,1,75.78
ORD01248,CUST00605,PROD00664,11-16-2023,1,49.53
ORD02742,CUST02191,PROD00092,2020-12-19,2,191.92
ORD02694,CUST00060,PROD00214,09/07/2022,9,204.1
ORD01046,CUST00726,PROD01939,03/05/2021,2,92.58
ORD01888,CUST01406,PROD01624,04-11-2022,4,127.13
ORD00615,CUST01774,PROD00022,,1,52.82
ORD01318,CUST02148,PROD01843,04-14-2021,5,309.52
ORD02970,CUST01729,PROD00047,06/08/2024,1,67.4
ORD02136,CUST01552,PROD00749,11-03-2022,1,11.43
ORD02534,CUST00249,PROD00725,2021-05-25,4,228.7
ORD01772,CUST01161,PROD00679,2022-07-21,3,277.97
ORD01298,CUST00409,PROD01674,26/01/2020,2,131.29
ORD00131,CUST00393,PROD00812,06-21-2021,1,66.25
ORD00077,CUST02449,PROD00029,2021-08-15,6,408.56
ORD02052,CUST01968,PROD01926,06-20-2023,7,582.98
ORD00724,CUST02303,PROD00003,02/12/2024,1,16.39
ORD01314,CUST01738,PROD01845,2019-02-20,6,114.96
ORD01851,CUST01614,PROD00268,09/09/2020,6,90.81
ORD02708,CUST00432,PROD01337,23/10/2023,5,261.74
ORD02562,CUST00071,PROD01565,2020-08-21,2,90.31
ORD01372,CUST02476,PROD01218,28/02/2024,9,625.5
ORD01855,CUST01204,PROD01019,08/07/2021,8,658.02
ORD01319,CUST01080,PROD01158,2023-09-07,5,498.26
ORD02960,CUST01694,PROD00789,04/09/2023,9,389.44
ORD02573,CUST02441,PROD01006,05-04-2023,9,488.16
ORD00375,CUST01439,PROD01605,09-03-2022,2,36.5
ORD01908,CUST02498,PROD00046,2019-12-07,7,587.62
ORD00333,CUST02221,PROD01670,2022-11-25,9,249.85
ORD02323,CUST00594,PROD00189,2019-07-23,5,230.61
ORD02373,CUST00612,PROD01680,08/03/2021,1,61.75
ORD01604,CUST01915,PROD01899,05-25-2021,2,73.61
ORD01118,CUST01508,PROD01054,04-28-2020,2,186.09
ORD02913,CUST00386,PROD01724,2021-04-14,8,288.87
ORD01943,CUST00440,PROD01108,02/05/2020,1,65.91
ORD02333,CUST01679,PROD01985,2019-08-27,2,39.19
ORD02599,CUST00566,PROD01625,08-14-2024,9,322.89
ORD01342,CUST00508,PROD01856,21/01/2022,5,106.42
ORD00320,CUST01057,PROD00916,11-10-2022,7,655.98
ORD01619,CUST02427,PROD01139,23/02/2022,8,125.13
ORD02628,CUST02261,PROD00330,19/11/2019,5,236.7
ORD02060,CUST01162,PROD00207,07/04/2022,8,561.27
ORD01673,CUST02209,PROD00705,2023-12-24,9,738.6
ORD01942,CUST01858,PROD01519,2020-11-24,9,631.14
ORD00260,CUST01898,PROD01774,27/10/2020,10,499.26
ORD02426,CUST00868,PROD00364,10-24-2023,8,494.8
ORD02039,CUST02401,PROD00605,03-25-2019,10,861.8
ORD00689,CUST01719,PROD00896,08-02-2023,5,435.15
ORD00901,CUST00383,PROD01805,15/07/2019,5,322.86
ORD02026,CUST00486,PROD00342,03/01/2019,9,492.44
ORD00138,CUST01387,PROD01895,2021-03-11,1,90.9
ORD01917,CUST00491,PROD01404,2020-09-30,6,115.33
ORD01828,CUST00122,PROD01233,2022-01-01,8,413.49
ORD01573,CUST01859,PROD01827,08-02-2024,1,24.51
ORD00319,CUST00531,PROD01460,2020-05-31,6,546.88
ORD00653,CUST00960,PROD01313,2023-09-11,9,739.44
ORD02137,CUST00633,PROD01737,2022-10-28,6,63.54
ORD02394,CUST00070,PROD00126,2019-06-28,5,227.26
ORD00558,CUST00005,PROD00802,2020-08-13,5,302.73
ORD02187,CUST00682,PROD00791,,-1,inconsistent
ORD00112,CUST00000,PROD01602,26/12/2024,4,381.34
ORD00531,CUST01119,PROD00517,01-12-2024,1,60.22
ORD00224,CUST01477,PROD01642,17/02/2024,9,429.23
ORD00723,CUST01764,PROD00577,06-27-2022,10,168.41
ORD02590,CUST01612,PROD01294,2019-11-28,7,285.47
ORD02649,CUST01617,PROD01361,04/08/2023,5,275.8
ORD01433,CUST00071,PROD00453,2024-05-16,8,217.32
ORD02401,CUST00005,PROD01434,06/09/2020,8,116.13
ORD01458,CUST01549,PROD00068,,1,26.84
ORD02784,CUST00677,PROD00732,02-18-2024,4,142.17
ORD00846,CUST01351,PROD00739,04-15-2019,8,596.58
ORD00193,CUST02038,PROD00122,05-01-2020,6,177.46
ORD01464,CUST02301,PROD01926,05/11/2019,6,246.94
ORD00946,CUST02477,PROD00817,02/03/2019,4,254.07
ORD02021,CUST01179,PROD00017,26/02/2019,8,170.65
ORD01629,CUST00176,PROD00350,2023-05-19,6,318.25
ORD00117,CUST00440,PROD01793,2019-12-13,7,637.63
ORD00645,CUST01599,PROD00988,2022-08-23,6,383.24
ORD01870,CUST00673,PROD01555,04-15-2024,3,55.18
ORD00003,CUST01354,PROD00971,,9,253.77
ORD00074,CUST00675,PROD00892,12/01/2021,10,509.56
ORD01755,CUST02478,PROD01757,19/03/2023,6,100.34
ORD00467,CUST01367,PROD01639,25/06/2019,5,319.67
ORD00005,CUST02157,PROD00865,10/03/2024,7,218.72
ORD01246,CUST02465,PROD01847,2024-04-09,8,713.07
ORD00919,CUST01729,PROD01706,15/11/2019,2,114.93
ORD00228,CUST00011,PROD01471,2021-04-14,4,161.16
ORD01063,CUST01638,PROD00642,12/07/2021,6,209.53
ORD00242,CUST00805,PROD00337,29/05/2024,5,353.84
ORD02351,CUST00557,PROD01390,11-24-2022,8,401.49
ORD01160,CUST00813,PROD00524,08-16-2023,10,369.61
ORD02591,CUST01789,PROD01969,11-26-2019,-1,inconsistent
ORD01526,CUST02385,PROD00329,2020-05-03,2,165.2
ORD01605,CUST02030,PROD00013,21/12/2019,9,860.99
ORD02869,CUST02181,PROD00721,17/06/2020,7,631.73
ORD02399,CUST01558,PROD01563,2019-03-10,6,547.49
ORD02623,CUST00080,PROD00443,2024-06-01,7,243.65
ORD01989,CUST02284,PROD01168,,6,107.54
ORD02424,CUST01257,PROD01753,15/06/2021,3,153.62
ORD01975,CUST02145,PROD00805,,2,144.86
ORD01761,CUST02078,PROD01930,11-13-2021,1,41.17
ORD01305,CUST01760,PROD01397,02-21-2019,1,58.82
ORD01541,CUST01600,PROD00585,20/10/2019,5,238.91
ORD00622,CUST01184,PROD00785,02-01-2020,2,28.57
ORD02836,CUST01084,PROD00441,2023-09-24,4,78.43
ORD01493,CUST02104,PROD01422,,7,588.62
ORD00110,CUST00337,PROD00496,,9,595.58
ORD02977,CUST01276,PROD00963,,10,471.8
ORD01169,CUST01323,PROD00310,20/03/2019,7,188.05
ORD02535,CUST01898,PROD00461,2023-10-17,9,771.05
ORD00232,CUST00826,PROD01746,2020-03-05,7,103.79
